item_id,scenario_id,model,strategy,tier,auto_verdict,q1_overall,q2_predicate,q2_agreement,notes,rater_id,answered_at
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,yes,vertical_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-opus-4-7,structured,T1,pass,yes,horizontal_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-opus-4-7,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_P,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-opus-4-7,structured,T1,pass,yes,vertical_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,horizontal_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,right_angle_at_P,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rect-PQRS-10x5,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,vertical_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__openai-responses:gpt-5.1__r1,tpl-t1-rect-PQRS-10x5,openai-responses:gpt-5.1,structured,T1,pass,yes,horizontal_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__openai-responses:gpt-5.1__r1,tpl-t1-rect-PQRS-10x5,openai-responses:gpt-5.1,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__openai-responses:gpt-5.1__r1,tpl-t1-rect-PQRS-10x5,openai-responses:gpt-5.1,structured,T1,pass,yes,right_angle_at_P,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__openai-responses:gpt-5.1__r1,tpl-t1-rect-PQRS-10x5,openai-responses:gpt-5.1,structured,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__openai-responses:gpt-5.1__r1,tpl-t1-rect-PQRS-10x5,openai-responses:gpt-5.1,structured,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__openai-responses:gpt-5.1__r1,tpl-t1-rect-PQRS-10x5,openai-responses:gpt-5.1,structured,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rect-PQRS-10x5__structured__openai-responses:gpt-5.1__r1,tpl-t1-rect-PQRS-10x5,openai-responses:gpt-5.1,structured,T1,pass,yes,vertical_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-haiku-4-5-20251001,raw_code,T1,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-haiku-4-5-20251001,raw_code,T1,pass,no,right_angle_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-haiku-4-5-20251001,raw_code,T1,pass,no,right_angle_marked_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,right_angle_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,right_angle_marked_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,right_angle_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,right_angle_marked_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-rt-DEF-raD-5-12,google-gla:gemini-2.5-flash,raw_code,T1,fail,no,required_labels,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-rt-DEF-raD-5-12,google-gla:gemini-2.5-flash,raw_code,T1,fail,no,right_angle_at_D,,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-rt-DEF-raD-5-12,google-gla:gemini-2.5-flash,raw_code,T1,fail,no,right_angle_marked_at_D,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-rt-DEF-raD-5-12,openai-responses:gpt-5.1,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-rt-DEF-raD-5-12,openai-responses:gpt-5.1,raw_code,T1,pass,yes,right_angle_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-rt-DEF-raD-5-12,openai-responses:gpt-5.1,raw_code,T1,pass,yes,right_angle_marked_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,yes,right_angle_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,yes,right_angle_marked_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,right_angle_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__anthropic:claude-sonnet-4-6__r1,tpl-t1-rt-DEF-raD-5-12,anthropic:claude-sonnet-4-6,structured,T1,pass,yes,right_angle_marked_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-rt-DEF-raD-5-12,google-gla:gemini-2.5-pro,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-rt-DEF-raD-5-12,google-gla:gemini-2.5-pro,structured,T1,pass,yes,right_angle_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-DEF-raD-5-12__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-rt-DEF-raD-5-12,google-gla:gemini-2.5-pro,structured,T1,pass,yes,right_angle_marked_at_D,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-haiku-4-5-20251001,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-haiku-4-5-20251001,raw_code,T1,pass,yes,right_angle_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-haiku-4-5-20251001,raw_code,T1,pass,yes,right_angle_marked_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-rt-XYZ-raZ-3-4,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-rt-XYZ-raZ-3-4,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,right_angle_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-rt-XYZ-raZ-3-4,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,right_angle_marked_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,partial,required_labels,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,partial,right_angle_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-haiku-4-5-20251001,structured,T1,pass,partial,right_angle_marked_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-opus-4-7,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-rt-XYZ-raZ-3-4__structured__anthropic:claude-opus-4-7__r1,tpl-t1-rt-XYZ-raZ-3-4,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_marked_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-sq-QRST-s6,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,all_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-sq-QRST-s6,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-sq-QRST-s6,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-sq-QRST-s6,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-sq-QRST-s6,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t1-sq-QRST-s6,anthropic:claude-sonnet-4-6,raw_code,T1,pass,yes,right_angle_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,all_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,raw_code,T1,pass,yes,right_angle_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__anthropic:claude-opus-4-7__r1,tpl-t1-sq-QRST-s6,anthropic:claude-opus-4-7,structured,T1,pass,yes,all_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__anthropic:claude-opus-4-7__r1,tpl-t1-sq-QRST-s6,anthropic:claude-opus-4-7,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__anthropic:claude-opus-4-7__r1,tpl-t1-sq-QRST-s6,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__anthropic:claude-opus-4-7__r1,tpl-t1-sq-QRST-s6,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__anthropic:claude-opus-4-7__r1,tpl-t1-sq-QRST-s6,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__anthropic:claude-opus-4-7__r1,tpl-t1-sq-QRST-s6,anthropic:claude-opus-4-7,structured,T1,pass,yes,right_angle_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,structured,T1,pass,yes,all_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,structured,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,structured,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,structured,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__google-gla:gemini-2.5-pro__r1,tpl-t1-sq-QRST-s6,google-gla:gemini-2.5-pro,structured,T1,pass,yes,right_angle_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__openai-responses:gpt-5.1__r1,tpl-t1-sq-QRST-s6,openai-responses:gpt-5.1,structured,T1,pass,yes,all_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__openai-responses:gpt-5.1__r1,tpl-t1-sq-QRST-s6,openai-responses:gpt-5.1,structured,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__openai-responses:gpt-5.1__r1,tpl-t1-sq-QRST-s6,openai-responses:gpt-5.1,structured,T1,pass,yes,right_angle_at_Q,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__openai-responses:gpt-5.1__r1,tpl-t1-sq-QRST-s6,openai-responses:gpt-5.1,structured,T1,pass,yes,right_angle_at_R,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__openai-responses:gpt-5.1__r1,tpl-t1-sq-QRST-s6,openai-responses:gpt-5.1,structured,T1,pass,yes,right_angle_at_S,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-QRST-s6__structured__openai-responses:gpt-5.1__r1,tpl-t1-sq-QRST-s6,openai-responses:gpt-5.1,structured,T1,pass,yes,right_angle_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-sq-WXYZ-s4,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,all_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-sq-WXYZ-s4,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-sq-WXYZ-s4,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,right_angle_at_W,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-sq-WXYZ-s4,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,right_angle_at_X,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-sq-WXYZ-s4,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,right_angle_at_Y,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t1-sq-WXYZ-s4,anthropic:claude-opus-4-7,raw_code,T1,pass,yes,right_angle_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-sq-WXYZ-s4,google-gla:gemini-2.5-flash,raw_code,T1,pass,yes,all_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-sq-WXYZ-s4,google-gla:gemini-2.5-flash,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-sq-WXYZ-s4,google-gla:gemini-2.5-flash,raw_code,T1,pass,yes,right_angle_at_W,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-sq-WXYZ-s4,google-gla:gemini-2.5-flash,raw_code,T1,pass,yes,right_angle_at_X,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-sq-WXYZ-s4,google-gla:gemini-2.5-flash,raw_code,T1,pass,yes,right_angle_at_Y,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t1-sq-WXYZ-s4,google-gla:gemini-2.5-flash,raw_code,T1,pass,yes,right_angle_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-sq-WXYZ-s4,openai-responses:gpt-5.1,raw_code,T1,pass,yes,all_sides_equal,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-sq-WXYZ-s4,openai-responses:gpt-5.1,raw_code,T1,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-sq-WXYZ-s4,openai-responses:gpt-5.1,raw_code,T1,pass,yes,right_angle_at_W,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-sq-WXYZ-s4,openai-responses:gpt-5.1,raw_code,T1,pass,yes,right_angle_at_X,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-sq-WXYZ-s4,openai-responses:gpt-5.1,raw_code,T1,pass,yes,right_angle_at_Y,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t1-sq-WXYZ-s4__raw_code__openai-responses:gpt-5.1__r1,tpl-t1-sq-WXYZ-s4,openai-responses:gpt-5.1,raw_code,T1,pass,yes,right_angle_at_Z,agree-pass,,consensus,2026-05-07T00:39:05.981Z
